Entity,Code,Year,Wine | 00000564 || Production | 005510 || tonnes
Upper-middle-income countries,,1978,7426831.5
Upper-middle-income countries,,1979,8763199
Upper-middle-income countries,,1980,8770936
Upper-middle-income countries,,1981,9149125
Upper-middle-income countries,,1982,10257200
Upper-middle-income countries,,1983,9571472
Upper-middle-income countries,,1984,8897159
Upper-middle-income countries,,1985,7223207.5
Upper-middle-income countries,,1986,7030394
Upper-middle-income countries,,1987,7383720
Upper-middle-income countries,,1988,7111493
Upper-middle-income countries,,1989,6798241
Upper-middle-income countries,,1990,5786713.5
Upper-middle-income countries,,1991,5870466.5
Upper-middle-income countries,,1992,5531169
Upper-middle-income countries,,1993,5250793
Upper-middle-income countries,,1994,5801755
Upper-middle-income countries,,1995,5682851.5
Upper-middle-income countries,,1996,5373246
Upper-middle-income countries,,1997,5430527.5
Upper-middle-income countries,,1998,5134540
Upper-middle-income countries,,1999,5415250.5
Upper-middle-income countries,,2000,5108039
Upper-middle-income countries,,2001,5435064.5
Upper-middle-income countries,,2002,5142335.5
Upper-middle-income countries,,2003,5559958
Upper-middle-income countries,,2004,6414779.5
Upper-middle-income countries,,2005,5701680
Upper-middle-income countries,,2006,6026043
Upper-middle-income countries,,2007,6250249.5
Upper-middle-income countries,,2008,6435012
Upper-middle-income countries,,2009,6001107
Upper-middle-income countries,,2010,6466428.5
Upper-middle-income countries,,2011,6500986
Upper-middle-income countries,,2012,6096598
Upper-middle-income countries,,2013,6703093.5
Upper-middle-income countries,,2014,6288370
Upper-middle-income countries,,2015,6228607
Upper-middle-income countries,,2016,5622369
Upper-middle-income countries,,2017,6188453
Upper-middle-income countries,,2018,6233978
Upper-middle-income countries,,2019,6457149
Upper-middle-income countries,,2020,6072075
Uruguay,URY,1961,75066
Uruguay,URY,1962,70252
Uruguay,URY,1963,84221
Uruguay,URY,1964,78200
Uruguay,URY,1965,86742
Uruguay,URY,1966,83700
Uruguay,URY,1967,83700
Uruguay,URY,1968,83700
Uruguay,URY,1969,76000
Uruguay,URY,1970,91000
Uruguay,URY,1971,91000
Uruguay,URY,1972,90000
Uruguay,URY,1973,90000
Uruguay,URY,1974,90000
Uruguay,URY,1975,90000
Uruguay,URY,1976,82000
Uruguay,URY,1977,47000
Uruguay,URY,1978,47000
Uruguay,URY,1979,55000
Uruguay,URY,1980,57078
Uruguay,URY,1981,97148
Uruguay,URY,1982,83575
Uruguay,URY,1983,75131
Uruguay,URY,1984,66602
Uruguay,URY,1985,70600
Uruguay,URY,1986,71000
Uruguay,URY,1987,73500
Uruguay,URY,1988,106197
Uruguay,URY,1989,84695
Uruguay,URY,1990,94015
Uruguay,URY,1991,79556
Uruguay,URY,1992,80404
Uruguay,URY,1993,106970
Uruguay,URY,1994,70892
Uruguay,URY,1995,85182
Uruguay,URY,1996,95394
Uruguay,URY,1997,102845
Uruguay,URY,1998,103000
Uruguay,URY,1999,102000
Uruguay,URY,2000,90412
Uruguay,URY,2001,87310
Uruguay,URY,2002,71434
Uruguay,URY,2003,81814
Uruguay,URY,2004,112559
Uruguay,URY,2005,89201
Uruguay,URY,2006,93581
Uruguay,URY,2007,94041
Uruguay,URY,2008,79903
Uruguay,URY,2009,61784
Uruguay,URY,2010,76863
Uruguay,URY,2011,90125
Uruguay,URY,2012,99012
Uruguay,URY,2013,66656
Uruguay,URY,2014,68736
Uruguay,URY,2015,66450
Uruguay,URY,2016,76255
Uruguay,URY,2017,67278
Uruguay,URY,2018,74500
Uruguay,URY,2019,60486
Uruguay,URY,2020,69482
Uzbekistan,UZB,1992,72000
Uzbekistan,UZB,1993,60000
Uzbekistan,UZB,1994,53000
Uzbekistan,UZB,1995,83000
Uzbekistan,UZB,1996,55000
Uzbekistan,UZB,1997,65000
Uzbekistan,UZB,1998,62000
Uzbekistan,UZB,1999,59000
Uzbekistan,UZB,2000,41000
Uzbekistan,UZB,2001,43500
Uzbekistan,UZB,2002,33580
Uzbekistan,UZB,2003,45750
Uzbekistan,UZB,2004,35000
Uzbekistan,UZB,2005,24100
Uzbekistan,UZB,2006,23090
Uzbekistan,UZB,2007,24960
Uzbekistan,UZB,2008,24460
Uzbekistan,UZB,2009,21070
Uzbekistan,UZB,2010,21280
Uzbekistan,UZB,2011,36140
Uzbekistan,UZB,2012,37510
Uzbekistan,UZB,2013,35840
Uzbekistan,UZB,2014,25300
Uzbekistan,UZB,2015,34544.7
Uzbekistan,UZB,2016,27180
Uzbekistan,UZB,2017,25592
Uzbekistan,UZB,2018,22887.2
Uzbekistan,UZB,2019,21567
Uzbekistan,UZB,2020,21829.03
Vietnam,VNM,2010,5982.08
Vietnam,VNM,2011,6073.54
Vietnam,VNM,2012,5101.95
Vietnam,VNM,2013,5604.48
Vietnam,VNM,2014,3521.29
Vietnam,VNM,2015,7042.57
Vietnam,VNM,2016,7042.57
Vietnam,VNM,2017,7042.57
Vietnam,VNM,2018,14085.14
Vietnam,VNM,2019,12474
Vietnam,VNM,2020,12474
Western Asia (FAO),,1961,77457
Western Asia (FAO),,1962,80866
Western Asia (FAO),,1963,66184
Western Asia (FAO),,1964,78944
Western Asia (FAO),,1965,95794
Western Asia (FAO),,1966,96423
Western Asia (FAO),,1967,98241
Western Asia (FAO),,1968,101075
Western Asia (FAO),,1969,110503
Western Asia (FAO),,1970,100022
Western Asia (FAO),,1971,109458
Western Asia (FAO),,1972,110301
Western Asia (FAO),,1973,88440
Western Asia (FAO),,1974,103916
Western Asia (FAO),,1975,87302
Western Asia (FAO),,1976,78576
Western Asia (FAO),,1977,88679
Western Asia (FAO),,1978,98482
Western Asia (FAO),,1979,101784
Western Asia (FAO),,1980,98561
Western Asia (FAO),,1981,79225
Western Asia (FAO),,1982,86795
Western Asia (FAO),,1983,81113
Western Asia (FAO),,1984,86581
Western Asia (FAO),,1985,81662
Western Asia (FAO),,1986,111519
Western Asia (FAO),,1987,123937
Western Asia (FAO),,1988,134034
Western Asia (FAO),,1989,142827
Western Asia (FAO),,1990,108509
Western Asia (FAO),,1991,93257
Western Asia (FAO),,1992,399547
Western Asia (FAO),,1993,373680
Western Asia (FAO),,1994,316808
Western Asia (FAO),,1995,226263
Western Asia (FAO),,1996,206046
Western Asia (FAO),,1997,238718
Western Asia (FAO),,1998,221979
Western Asia (FAO),,1999,190145
Western Asia (FAO),,2000,190248
Western Asia (FAO),,2001,172478
Western Asia (FAO),,2002,139690
Western Asia (FAO),,2003,154160
Western Asia (FAO),,2004,138306
Western Asia (FAO),,2005,175239
Western Asia (FAO),,2006,167833
Western Asia (FAO),,2007,177137
Western Asia (FAO),,2008,163702
Western Asia (FAO),,2009,170342
Western Asia (FAO),,2010,180164.52
Western Asia (FAO),,2011,187168
Western Asia (FAO),,2012,162236
Western Asia (FAO),,2013,177217
Western Asia (FAO),,2014,195465.77
Western Asia (FAO),,2015,169053.6
Western Asia (FAO),,2016,168546.42
Western Asia (FAO),,2017,153156.72
Western Asia (FAO),,2018,185824.6
Western Asia (FAO),,2019,211294.45
Western Asia (FAO),,2020,156039.98
Western Europe (FAO),,1961,5419324
Western Europe (FAO),,1962,8066781
Western Europe (FAO),,1963,6619675
Western Europe (FAO),,1964,7349539
Western Europe (FAO),,1965,7591991
Western Europe (FAO),,1966,6980538
Western Europe (FAO),,1967,7190185
Western Europe (FAO),,1968,7625634
Western Europe (FAO),,1969,6056140
Western Europe (FAO),,1970,9001450
Western Europe (FAO),,1971,7133801
Western Europe (FAO),,1972,7107610
Western Europe (FAO),,1973,9802809
Western Europe (FAO),,1974,8590493
Western Europe (FAO),,1975,7971643
Western Europe (FAO),,1976,8717396
Western Europe (FAO),,1977,6820775
Western Europe (FAO),,1978,7092118
Western Europe (FAO),,1979,9691828
Western Europe (FAO),,1980,7851186
Western Europe (FAO),,1981,6816897
Western Europe (FAO),,1982,10297063
Western Europe (FAO),,1983,8759312
Western Europe (FAO),,1984,7673789
Western Europe (FAO),,1985,7871793
Western Europe (FAO),,1986,8871072
Western Europe (FAO),,1987,8257866
Western Europe (FAO),,1988,7212623
Western Europe (FAO),,1989,7938597
Western Europe (FAO),,1990,7958361
Western Europe (FAO),,1991,5779703
Western Europe (FAO),,1992,8251578
Western Europe (FAO),,1993,6642873
Western Europe (FAO),,1994,6905690
Western Europe (FAO),,1995,6752302
Western Europe (FAO),,1996,7214171
Western Europe (FAO),,1997,6651245
Western Europe (FAO),,1998,6913998
Western Europe (FAO),,1999,7951829
Western Europe (FAO),,2000,7138786
Western Europe (FAO),,2001,6632859
Western Europe (FAO),,2002,6377035
Western Europe (FAO),,2003,5935019
Western Europe (FAO),,2004,7318299
Western Europe (FAO),,2005,6633505
Western Europe (FAO),,2006,6583040
Western Europe (FAO),,2007,6121794
Western Europe (FAO),,2008,5690785
Western Europe (FAO),,2009,5964991
Western Europe (FAO),,2010,5513135
Western Europe (FAO),,2011,6431342
Western Europe (FAO),,2012,5438154
Western Europe (FAO),,2013,5470402
Western Europe (FAO),,2014,5985949
Western Europe (FAO),,2015,5698509
Western Europe (FAO),,2016,5412788.5
Western Europe (FAO),,2017,4617839.5
Western Europe (FAO),,2018,5940372
Western Europe (FAO),,2019,4941394.5
Western Europe (FAO),,2020,5194746.5
World,OWID_WRL,1961,21492266
World,OWID_WRL,1962,28207532
World,OWID_WRL,1963,25124344
World,OWID_WRL,1964,28041116
World,OWID_WRL,1965,28092548
World,OWID_WRL,1966,26763160
World,OWID_WRL,1967,28201962
World,OWID_WRL,1968,28089592
World,OWID_WRL,1969,27389180
World,OWID_WRL,1970,30191266
World,OWID_WRL,1971,28836464
World,OWID_WRL,1972,27263374
World,OWID_WRL,1973,35117200
World,OWID_WRL,1974,33553014
World,OWID_WRL,1975,31047868
World,OWID_WRL,1976,31851496
World,OWID_WRL,1977,28625888
World,OWID_WRL,1978,29510178
World,OWID_WRL,1979,37544668
World,OWID_WRL,1980,35232796
World,OWID_WRL,1981,31618764
World,OWID_WRL,1982,37364550
World,OWID_WRL,1983,34775364
World,OWID_WRL,1984,32056482
World,OWID_WRL,1985,29395912
World,OWID_WRL,1986,32070038
World,OWID_WRL,1987,32335188
World,OWID_WRL,1988,27385046
World,OWID_WRL,1989,28799464
World,OWID_WRL,1990,28512650
World,OWID_WRL,1991,25590708
World,OWID_WRL,1992,29064224
World,OWID_WRL,1993,25895196
World,OWID_WRL,1994,25686196
World,OWID_WRL,1995,25359932
World,OWID_WRL,1996,27263042
World,OWID_WRL,1997,26670610
World,OWID_WRL,1998,26470134
World,OWID_WRL,1999,28522990
World,OWID_WRL,2000,28314758
World,OWID_WRL,2001,27003812
World,OWID_WRL,2002,26007490
World,OWID_WRL,2003,26882914
World,OWID_WRL,2004,30759976
World,OWID_WRL,2005,28532150
World,OWID_WRL,2006,28359522
World,OWID_WRL,2007,26472380
World,OWID_WRL,2008,27212958
World,OWID_WRL,2009,26777436
World,OWID_WRL,2010,27013882
World,OWID_WRL,2011,27366008
World,OWID_WRL,2012,26112788
World,OWID_WRL,2013,29254930
World,OWID_WRL,2014,27975594
World,OWID_WRL,2015,28487728
World,OWID_WRL,2016,27428616
World,OWID_WRL,2017,25154276
World,OWID_WRL,2018,29234524
World,OWID_WRL,2019,26928732
World,OWID_WRL,2020,26675006
Yugoslavia,OWID_YGS,1961,426000
Yugoslavia,OWID_YGS,1962,515000
Yugoslavia,OWID_YGS,1963,590000
Yugoslavia,OWID_YGS,1964,585000
Yugoslavia,OWID_YGS,1965,515000
Yugoslavia,OWID_YGS,1966,569000
Yugoslavia,OWID_YGS,1967,523000
Yugoslavia,OWID_YGS,1968,608000
Yugoslavia,OWID_YGS,1969,705970
Yugoslavia,OWID_YGS,1970,547840
Yugoslavia,OWID_YGS,1971,554550
Yugoslavia,OWID_YGS,1972,626260
Yugoslavia,OWID_YGS,1973,770080
Yugoslavia,OWID_YGS,1974,581060
Yugoslavia,OWID_YGS,1975,541900
Yugoslavia,OWID_YGS,1976,638000
Yugoslavia,OWID_YGS,1977,630000
Yugoslavia,OWID_YGS,1978,588000
Yugoslavia,OWID_YGS,1979,674260
Yugoslavia,OWID_YGS,1980,817279
Yugoslavia,OWID_YGS,1981,688654
Yugoslavia,OWID_YGS,1982,857641
Yugoslavia,OWID_YGS,1983,787743
Yugoslavia,OWID_YGS,1984,629019
Yugoslavia,OWID_YGS,1985,461407
Yugoslavia,OWID_YGS,1986,755625
Yugoslavia,OWID_YGS,1987,641717
Yugoslavia,OWID_YGS,1988,576190
Yugoslavia,OWID_YGS,1989,486467
Yugoslavia,OWID_YGS,1990,516994
Yugoslavia,OWID_YGS,1991,609653
Zimbabwe,ZWE,1974,55
Zimbabwe,ZWE,1975,115
Zimbabwe,ZWE,1976,230
Zimbabwe,ZWE,1977,350
Zimbabwe,ZWE,1978,600
Zimbabwe,ZWE,1979,800
Zimbabwe,ZWE,1980,1050
Zimbabwe,ZWE,1981,1610
Zimbabwe,ZWE,1982,1530
Zimbabwe,ZWE,1983,1410
Zimbabwe,ZWE,1984,1580
Zimbabwe,ZWE,1985,1320
Zimbabwe,ZWE,1986,1180
Zimbabwe,ZWE,1987,1190
Zimbabwe,ZWE,1988,1040
Zimbabwe,ZWE,1989,1000
Zimbabwe,ZWE,1990,1040
Zimbabwe,ZWE,1991,1050
Zimbabwe,ZWE,1992,960
Zimbabwe,ZWE,1993,1200
Zimbabwe,ZWE,1994,1191
Zimbabwe,ZWE,1995,1500
Zimbabwe,ZWE,1996,1461
Zimbabwe,ZWE,1997,1650
Zimbabwe,ZWE,1998,1600
Zimbabwe,ZWE,1999,1650
Zimbabwe,ZWE,2000,1600
Zimbabwe,ZWE,2001,1600
Zimbabwe,ZWE,2002,1600
Zimbabwe,ZWE,2003,1600
Zimbabwe,ZWE,2004,1600
Zimbabwe,ZWE,2005,1600
Zimbabwe,ZWE,2006,1600
Zimbabwe,ZWE,2007,1750
Zimbabwe,ZWE,2008,1750
Zimbabwe,ZWE,2009,1750
Zimbabwe,ZWE,2010,1750
Zimbabwe,ZWE,2011,1750
Zimbabwe,ZWE,2012,1750
Zimbabwe,ZWE,2013,1750
